,map_id
37618,R34126
37619,R35221
37620,R35007
37621,R34448
37622,R35004
37623,R319147
37624,R34061
37625,R12314
37626,R35099
37627,R323091
37628,R34446
37629,R323092
37630,R34059
37631,R34324
37632,R34366
37633,R34196
37634,R33552
37635,R33712
37636,R34186
37637,R33548
37638,R34929
37639,R35068
37640,R34041
37641,R33555
37642,R33551
37643,R35066
37644,R34300
37645,R34002
37646,R35054
37647,R34892
37648,R34006
37649,R34859
37650,R34010
37651,R34295
37652,R34293
37653,R34298
37654,R35050
37655,R34008
37656,R35046
37657,R33998
37658,R35043
37659,R34000
37660,R34280
37661,R35015
37662,R35039
37663,R33986
37664,R33984
37665,R34852
37666,R12798
37667,R35012
37668,R33982
37669,R34278
37670,R35008
37671,R33541
37672,R34820
37673,R34814
37674,R33540
37675,R33980
37676,R33539
37677,R33538
37678,R304256
37679,R34174
37680,R33459
37681,R35005
37682,R12243
37683,R34276
37684,R34999
37685,R12382
37686,R312931
37687,R34817
37688,R34272
37689,R33509
37690,R310632
37691,R12384
37692,R33222
37693,R12611
37694,R322284
37695,R33375
37696,R33221
37697,R33224
37698,R35003
37699,R33844
37700,R12380
37701,R12592
37702,R12598
37703,R33150
37704,R32594
37705,R322285
37706,R32590
37707,R33099
37708,R33755
37709,R33097
37710,R32557
37711,R32724
37712,R33405
37713,R32721
37714,R31689
37715,R33410
37716,R32549
37717,R31687
37718,R32545
37719,R38416
37720,R315614
37721,R38418
37722,R31686
37723,R31178
37724,R32541
37725,R34823
37726,R32925
37727,R38532
37728,R31181
37729,R38415
37730,R38417
37731,R31808
37732,R38656
37733,R34673
37734,R32187
37735,R31166
37736,R34138
37737,R33907
37738,R34266
37739,R31804
37740,R34142
37741,R12784
37742,R32183
37743,R34262
37744,R12766
37745,R34854
37746,R34268
37747,R33901
37748,R34135
37749,R33899
37750,R33891
37751,R34842
37752,R33885
37753,R34848
37754,R34654
37755,R34650
37756,R12462
37757,R34103
37758,R34113
37759,R33889
37760,R33887
37761,R34132
37762,R12305
37763,R33883
37764,R12763
37765,R34828
37766,R31630
37767,R33029
37768,R32499
37769,R32317
37770,R32320
37771,R31628
37772,R32495
37773,R31629
37774,R33027
37775,R32487
37776,R32314
37777,R32483
37778,R32462
37779,R31626
37780,R32470
37781,R32311
37782,R33025
37783,R32458
37784,R31623
37785,R322486
37786,R32298
37787,R31622
37788,R33019
37789,R31621
37790,R32450
37791,R33015
37792,R31489
37793,R32446
37794,R32290
37795,R32438
37796,R32443
37797,R32035
37798,R31479
37799,R32898
37800,R33017
37801,R31483
37802,R32197
37803,R32189
37804,R32185
37805,R314027
37806,R32491
37807,R32454
37808,R32886
37809,R34068
37810,R34616
37811,R33843
37812,R32892
37813,R12759
37814,R33832
37815,R33836
37816,R34054
37817,R34744
37818,R34056
37819,R32032
37820,R33817
37821,R34598
37822,R34605
37823,R34607
37824,R12445
37825,R34052
37826,R34741
37827,R34694
37828,R34015
37829,R34588
37830,R12749
37831,R34044
37832,R34572
37833,R34563
37834,R33641
37835,R34682
37836,R34580
37837,R12430
37838,R34003
37839,R12441
37840,R33995
37841,R33647
37842,R34547
37843,R33993
37844,R33633
37845,R12444
37846,R12277
37847,R34543
37848,R12279
37849,R33985
37850,R33983
37851,R33624
37852,R34643
37853,R12418
37854,R33956
37855,R12426
37856,R34639
37857,R34506
37858,R34635
37859,R33948
37860,R34498
37861,R322286
37862,R38250
37863,R38251
37864,R38248
37865,R38246
37866,R38249
37867,R38527
37868,R33629
37869,R38525
37870,R38412
37871,R38524
37872,R38404
37873,R38244
37874,R38652
37875,R38654
37876,R318738
37877,R38405
37878,R318737
37879,R38644
37880,R38643
37881,R38642
37882,R38653
37883,R38237
37884,R34013
37885,R38403
37886,R38234
37887,R38235
37888,R38523
37889,R38640
37890,R38522
37891,R38236
37892,R38518
37893,R38400
37894,R38401
37895,R38520
37896,R38230
37897,R38232
37898,R321443
37899,R38398
37900,R10618
37901,R38636
37902,R31271
37903,R38635
37904,R31796
37905,R38637
37906,R31786
37907,R31788
37908,R31136
37909,R38229
37910,R38397
37911,R32117
37912,R30997
37913,R38396
37914,R31057
37915,R11929
37916,R31066
37917,R31959
37918,R30514
37919,R31100
37920,R30534
37921,R31102
37922,R30517
37923,R30541
37924,R321527
37925,R31093
37926,R321528
37927,R30508
37928,R31042
37929,R30915
37930,R31064
37931,R31010
37932,R30339
37933,R30336
37934,R31014
37935,R30919
37936,R29793
37937,R30989
37938,R30333
37939,R30985
37940,R30971
37941,R30982
37942,R30976
37943,R30314
37944,R30317
37945,R30962
37946,R30868
37947,R30894
37948,R30965
37949,R30865
37950,R29779
37951,R30890
37952,R29772
37953,R30308
37954,R12409
37955,R12435
37956,R33599
37957,R34405
37958,R33597
37959,R12271
37960,R34541
37961,R12431
37962,R34444
37963,R33865
37964,R33862
37965,R34429
37966,R12273
37967,R33591
37968,R33589
37969,R34396
37970,R34490
37971,R33835
37972,R33837
37973,R33833
37974,R322220
37975,R33588
37976,R34493
37977,R33587
37978,R34390
37979,R34486
37980,R34500
37981,R33586
37982,R33726
37983,R34412
37984,R33567
37985,R33831
37986,R33728
37987,R34479
37988,R33564
37989,R34407
37990,R33720
37991,R317857
37992,R34404
37993,R33569
37994,R34207
37995,R33563
37996,R38514
37997,R321019
37998,R38513
37999,R38393
38000,R38390
38001,R38389
38002,R34373
38003,R33717
38004,R38490
38005,R38395
38006,R33825
38007,R38098
38008,R38192
38009,R323029
38010,R38186
38011,R10617
38012,R321488
38013,R321487
38014,R38340
38015,R38339
38016,R38342
38017,R38489
38018,R38453
38019,R38341
38020,R38440
38021,R37503
38022,R37973
38023,R37824
38024,R37506
38025,R37488
38026,R37669
38027,R38054
38028,R37505
38029,R38071
38030,R10616
38031,R10060
38032,R317629
38033,R316844
38034,R38029
38035,R37820
38036,R37785
38037,R29763
38038,R30950
38039,R29762
38040,R37607
38041,R11432
38042,R37475
38043,R30773
38044,R314410
38045,R37600
38046,R30274
38047,R29722
38048,R30912
38049,R29719
38050,R30775
38051,R29716
38052,R30267
38053,R321385
38054,R30768
38055,R30764
38056,R30269
38057,R38433
38058,R30265
38059,R38030
38060,R30263
38061,R10615
38062,R30759
38063,R320549
38064,R30296
38065,R30904
38066,R30264
38067,R29712
38068,R30895
38069,R29709
38070,R30747
38071,R30898
38072,R29702
38073,R30749
38074,R30882
38075,R37999
38076,R38001
38077,R30172
38078,R30769
38079,R38002
38080,R29593
38081,R37412
38082,R37998
38083,R30682
38084,R29577
38085,R37565
38086,R42839
38087,R42838
38088,R42279
38089,R42526
38090,R42455
38091,R10070
38092,R13384
38093,R10634
38094,R42942
38095,R42280
38096,R12790
38097,R42469
38098,R37758
38099,R37563
38100,R42453
38101,R37409
38102,R37379
38103,R37181
38104,R37757
38105,R37179
38106,R37406
38107,R11077
38108,R42002
38109,R10614
38110,R10612
38111,R10613
38112,R37177
38113,R37148
38114,R37353
38115,R37171
38116,R36856
38117,R37169
38118,R37152
38119,R37357
38120,R10059
38121,R36847
38122,R37167
38123,R37150
38124,R36156
38125,R36845
38126,R36843
38127,R36841
38128,R36152
38129,R36151
38130,R11431
38131,R37217
38132,R11075
38133,R36153
38134,R37138
38135,R37140
38136,R37349
38137,R37346
38138,R36684
38139,R10611
38140,R42927
38141,R310644
38142,R36682
38143,R310643
38144,R37168
38145,R36680
38146,R41990
38147,R310639
38148,R41928
38149,R322580
38150,R41920
38151,R10632
38152,R41799
38153,R41008
38154,R41803
38155,R41805
38156,R10631
38157,R41838
38158,R42019
38159,R42018
38160,R13605
38161,R317849
38162,R42012
38163,R12726
38164,R12730
38165,R41800
38166,R10069
38167,R13593
38168,R13117
38169,R13601
38170,R41666
38171,R322579
38172,R13286
38173,R13589
38174,R13282
38175,R13290
38176,R41409
38177,R12719
38178,R41901
38179,R41903
38180,R10068
38181,R310640
38182,R40947
38183,R41396
38184,R35963
38185,R13272
38186,R36898
38187,R37008
38188,R35962
38189,R36771
38190,R310638
38191,R36895
38192,R41390
38193,R36607
38194,R11429
38195,R36608
38196,R36604
38197,R36590
38198,R36498
38199,R36578
38200,R36596
38201,R36598
38202,R36580
38203,R36617
38204,R36593
38205,R35925
38206,R35929
38207,R35918
38208,R36421
38209,R36595
38210,R35898
38211,R36348
38212,R36347
38213,R35827
38214,R35884
38215,R35826
38216,R35844
38217,R35902
38218,R35883
38219,R36304
38220,R36349
38221,R36305
38222,R36297
38223,R35785
38224,R35746
38225,R41515
38226,R321515
38227,R41385
38228,R41630
38229,R41812
38230,R40650
38231,R41643
38232,R317911
38233,R41649
38234,R41380
38235,R41606
38236,R41656
38237,R41641
38238,R41295
38239,R41516
38240,R10629
38241,R40609
38242,R41284
38243,R41495
38244,R41280
38245,R40607
38246,R40606
38247,R41256
38248,R40608
38249,R40605
38250,R41493
38251,R40521
38252,R41278
38253,R41494
38254,R40603
38255,R44254
38256,R40511
38257,R40601
38258,R40453
38259,R41242
38260,R41243
38261,R40588
38262,R40487
38263,R43696
38264,R41460
38265,R40519
38266,R40517
38267,R10628
38268,R43561
38269,R43562
38270,R11448
38271,R10073
38272,R44252
38273,R42726
38274,R42716
38275,R314992
38276,R42710
38277,R43392
38278,R44248
38279,R43390
38280,R310955
38281,R42708
38282,R43382
38283,R43307
38284,R42699
38285,R43303
38286,R319902
38287,R43215
38288,R301497
38289,R42609
38290,R319901
38291,R43310
38292,R42613
38293,R11446
38294,R43308
38295,R43442
38296,R42607
38297,R43306
38298,R11444
38299,R43300
38300,R43384
38301,R43295
38302,R12843
38303,R43207
38304,R43393
38305,R43208
38306,R43302
38307,R43291
38308,R42597
38309,R43256
38310,R13694
38311,R42361
38312,R42360
38313,R43253
38314,R322850
38315,R43250
38316,R13242
38317,R13689
38318,R43230
38319,R13397
38320,R320952
38321,R316155
38322,R315915
38323,R13686
38324,R11106
38325,R322162
38326,R320385
38327,R12840
38328,R13691
38329,R42335
38330,R42591
38331,R43156
38332,R320386
38333,R43214
38334,R42321
38335,R12837
38336,R43148
38337,R42312
38338,R43159
38339,R42324
38340,R43152
38341,R320204
38342,R42533
38343,R42282
38344,R43146
38345,R42535
38346,R42284
38347,R42310
38348,R42841
38349,R42531
38350,R45702
38351,R45559
38352,R43147
38353,R45882
38354,R45696
38355,R10642
38356,R45520
38357,R45871
38358,R45538
38359,R45880
38360,R45536
38361,R45256
38362,R45516
38363,R322192
38364,R45515
38365,R45865
38366,R45530
38367,R45866
38368,R45260
38369,R45251
38370,R45861
38371,R45835
38372,R45203
38373,R45858
38374,R45458
38375,R45460
38376,R45491
38377,R45837
38378,R45459
38379,R45827
38380,R45832
38381,R45183
38382,R45836
38383,R45172
38384,R315849
38385,R315848
38386,R45201
38387,R45170
38388,R395850
38389,R45481
38390,R45482
38391,R45176
38392,R45461
38393,R45456
38394,R45480
38395,R45839
38396,R45038
38397,R45479
38398,R42358
38399,R45444
38400,R45838
38401,R45037
38402,R45431
38403,R45036
38404,R45139
38405,R45134
38406,R45013
38407,R45123
38408,R45423
38409,R45807
38410,R45117
38411,R45104
38412,R313817
38413,R44995
38414,R45420
38415,R313310
38416,R45792
38417,R45111
38418,R45418
38419,R45411
38420,R45793
38421,R45415
38422,R45797
38423,R45087
38424,R313816
38425,R11116
38426,R45390
38427,R314060
38428,R45391
38429,R44960
38430,R45389
38431,R45392
38432,R13610
38433,R44958
38434,R44962
38435,R44956
38436,R44954
38437,R44923
38438,R44952
38439,R44950
38440,R39250
38441,R45748
38442,R13433
38443,R44917
38444,R44919
38445,R13603
38446,R13907
38447,R45388
38448,R44921
38449,R305704
38450,R305702
38451,R305703
38452,R305701
38453,R38835
38454,R305708
38455,R39235
38456,R305706
38457,R38797
38458,R305716
38459,R39035
38460,R39374
38461,R305700
38462,R305705
38463,R38954
38464,R39197
38465,R305717
38466,R305712
38467,R305713
38468,R39120
38469,R305707
38470,R305715
38471,R305710
38472,R38833
38473,R305711
38474,R305699
38475,R38690
38476,R38929
38477,R39164
38478,R39097
38479,R39167
38480,R38678
38481,R38948
38482,R39191
38483,R39117
38484,R38335
38485,R320673
38486,R38688
38487,R38950
38488,R38332
38489,R38334
38490,R38333
38491,R38674
38492,R39157
38493,R38672
38494,R38924
38495,R38922
38496,R39171
38497,R323864
38498,R10061
38499,R38331
38500,R10062
38501,R302966
38502,R38427
38503,R38681
38504,R38261
38505,R322123
38506,R38260
38507,R38683
38508,R38259
38509,R38424
38510,R38264
38511,R38265
38512,R38266
38513,R38679
38514,R38425
38515,R38263
38516,R10619
38517,R38420
38518,R322122
38519,R38258
38520,R38663
38521,R38537
38522,R322121
38523,R38661
38524,R38675
38525,R322120
38526,R38257
38527,R322117
38528,R38664
38529,R38254
38530,R322124
38531,R38659
38532,R38658
38533,R322118
38534,R38536
38535,R13027
38536,R10641
38537,R38657
38538,R38256
38539,R38534
38540,R13599
38541,R322119
38542,R11114
38543,R45257
38544,R38253
38545,R38535
38546,R11112
38547,R44714
38548,R44710
38549,R45246
38550,R45252
38551,R44676
38552,R44833
38553,R44829
38554,R44774
38555,R45254
38556,R45244
38557,R45227
38558,R44772
38559,R44776
38560,R44667
38561,R44664
38562,R45225
38563,R44537
38564,R10079
38565,R44144
38566,R45131
38567,R44765
38568,R44670
38569,R45110
38570,R44171
38571,R44724
38572,R45229
38573,R44509
38574,R44453
38575,R44459
38576,R44456
38577,R44450
38578,R11110
38579,R11452
38580,R43945
38581,R45107
38582,R44362
38583,R44129
38584,R44571
38585,R43928
38586,R45109
38587,R10077
38588,R44125
38589,R44127
38590,R43871
38591,R44568
38592,R44098
38593,R44092
38594,R43866
38595,R44533
38596,R43894
38597,R43898
38598,R43858
38599,R44087
38600,R43883
38601,R10638
38602,R43854
38603,R11450
38604,R44527
38605,R44074
38606,R43689
38607,R10074
38608,R43892
38609,R43611
38610,R44279
38611,R42883
38612,R43594
38613,R43595
38614,R42884
38615,R44276
38616,R43586
38617,R43571
38618,R13308
38619,R10637
38620,R43570
38621,R43572
38622,R43568
38623,R44255
38624,R43583
38625,R43567
38626,R43580
38627,R43723
38628,R323866
38629,R40573
38630,R40572
38631,R40451
38632,R41456
38633,R41241
38634,R40449
38635,R40450
38636,R40549
38637,R40571
38638,R42862
38639,R42860
38640,R40429
38641,R40538
38642,R40421
38643,R40539
38644,R40536
38645,R40420
38646,R40422
38647,R41414
38648,R41422
38649,R41209
38650,R41220
38651,R41440
38652,R40532
38653,R40412
38654,R41205
38655,R40417
38656,R40531
38657,R41410
38658,R41408
38659,R40410
38660,R41203
38661,R322100
38662,R40198
38663,R41201
38664,R62966
38665,R40527
38666,R40509
38667,R10065
38668,R41029
38669,R41031
38670,R63593
38671,R41025
38672,R11092
38673,R40021
38674,R41016
38675,R10626
38676,R40327
38677,R40326
38678,R40011
38679,R40921
38680,R40924
38681,R40330
38682,R40876
38683,R40325
38684,R41202
38685,R41019
38686,R41021
38687,R40317
38688,R40318
38689,R40253
38690,R40245
38691,R40868
38692,R40249
38693,R10064
38694,R40099
38695,R40840
38696,R40837
38697,R40093
38698,R40097
38699,R316211
38700,R319718
38701,R39949
38702,R40241
38703,R12588
38704,R39915
38705,R40243
38706,R40167
38707,R39954
38708,R39953
38709,R39910
38710,R40807
38711,R39891
38712,R39906
38713,R39952
38714,R40162
38715,R35205
38716,R40806
38717,R39912
38718,R35778
38719,R312603
38720,R311485
38721,R36274
38722,R39908
38723,R35740
38724,R35777
38725,R35635
38726,R11440
38727,R36268
38728,R35727
38729,R35772
38730,R35614
38731,R35739
38732,R39955
38733,R35432
38734,R39951
38735,R30246
38736,R35616
38737,R30132
38738,R35612
38739,R36266
38740,R35431
38741,R29301
38742,R29300
38743,R29298
38744,R30318
38745,R63436
38746,R30315
38747,R30456
38748,R29296
38749,R30258
38750,R30251
38751,R30253
38752,R313296
38753,R29855
38754,R30287
38755,R29852
38756,R29854
38757,R30129
38758,R30417
38759,R29842
38760,R29291
38761,R29295
38762,R29292
38763,R29294
38764,R30403
38765,R30414
38766,R30237
38767,R30245
38768,R29844
38769,R30231
38770,R30395
38771,R30234
38772,R29838
38773,R30391
38774,R29824
38775,R29836
38776,R312249
38777,R29832
38778,R29834
38779,R30218
38780,R30228
38781,R30209
38782,R29827
38783,R29830
38784,R30373
38785,R29286
38786,R30212
38787,R30332
38788,R29283
38789,R30338
38790,R30335
38791,R30326
38792,R29821
38793,R29817
38794,R29813
38795,R29819
38796,R30329
38797,R30200
38798,R29280
38799,R29815
38800,R30197
38801,R30135
38802,R30126
38803,R29279
38804,R30123
38805,R30249
38806,R30116
38807,R29764
38808,R30060
38809,R29210
38810,R29718
38811,R29239
38812,R29213
38813,R30071
38814,R29211
38815,R30198
38816,R29714
38817,R29209
38818,R30186
38819,R30042
38820,R29206
38821,R30057
38822,R29699
38823,R30054
38824,R29704
38825,R30161
38826,R29710
38827,R29201
38828,R29199
38829,R30045
38830,R29195
38831,R318386
38832,R30157
38833,R35610
38834,R35603
38835,R35403
38836,R323269
38837,R34981
38838,R34988
38839,R323270
38840,R35608
38841,R30039
38842,R29190
38843,R35588
38844,R34984
38845,R35284
38846,R12553
38847,R12544
38848,R35591
38849,R34341
38850,R394585
38851,R34336
38852,R35253
38853,R34765
38854,R35251
38855,R12641
38856,R35407
38857,R34339
38858,R35409
38859,R34768
38860,R12940
38861,R34308
38862,R35225
38863,R35411
38864,R34719
38865,R308609
38866,R12912
38867,R34283
38868,R12538
38869,R35218
38870,R35216
38871,R34615
38872,R308608
38873,R34617
38874,R35194
38875,R34303
38876,R35386
38877,R34724
38878,R12904
38879,R34279
38880,R34277
38881,R35348
38882,R35354
38883,R34608
38884,R34589
38885,R34611
38886,R35346
38887,R35362
38888,R35342
38889,R34265
38890,R35161
38891,R34581
38892,R34583
38893,R34275
38894,R34273
38895,R34269
38896,R12532
38897,R34573
38898,R35312
38899,R35155
38900,R12897
38901,R34261
38902,R34571
38903,R35314
38904,R34168
38905,R34564
38906,R34570
38907,R32018
38908,R12322
38909,R34253
38910,R12321
38911,R319064
38912,R32155
38913,R301904
38914,R31466
38915,R32131
38916,R32134
38917,R32854
38918,R32014
38919,R320049
38920,R32016
38921,R32851
38922,R32138
38923,R321426
38924,R32842
38925,R32864
38926,R35316
38927,R32150
38928,R32848
38929,R32839
38930,R31454
38931,R31450
38932,R31456
38933,R31999
38934,R31448
38935,R32828
38936,R32125
38937,R32007
38938,R32128
38939,R31446
38940,R32003
38941,R32122
38942,R32825
38943,R31452
38944,R31458
38945,R31444
38946,R31555
38947,R31326
38948,R32622
38949,R31562
38950,R31972
38951,R31564
38952,R32694
38953,R31324
38954,R31556
38955,R32624
38956,R31974
38957,R32626
38958,R31978
38959,R31983
38960,R31323
38961,R31321
38962,R31551
38963,R31549
38964,R31963
38965,R32611
38966,R31952
38967,R31956
38968,R31529
38969,R32606
38970,R31553
38971,R31949
38972,R31527
38973,R31311
38974,R31313
38975,R31312
38976,R31946
38977,R31522
38978,R31520
38979,R31309
38980,R31310
38981,R32603
38982,R319622
38983,R31499
38984,R31480
38985,R31942
38986,R31476
38987,R31518
38988,R31299
38989,R31478
38990,R31821
38991,R31276
38992,R31274
38993,R31272
38994,R31194
38995,R31825
38996,R31474
38997,R32257
38998,R31812
38999,R31351
39000,R31357
39001,R31819
39002,R31355
39003,R31818
39004,R31361
39005,R40804
39006,R39887
39007,R39888
39008,R39886
39009,R39885
39010,R31809
39011,R40805
39012,R40156
39013,R39883
39014,R40800
39015,R40803
39016,R13077
39017,R39874
39018,R40150
39019,R40796
39020,R39902
39021,R40154
39022,R39873
39023,R12583
39024,R12968
39025,R12963
39026,R39859
39027,R39864
39028,R40136
39029,R12580
39030,R40798
39031,R40129
39032,R40752
39033,R39788
39034,R39764
39035,R40782
39036,R10625
39037,R39779
39038,R40125
39039,R39751
39040,R39840
39041,R39767
39042,R40746
39043,R39765
39044,R40748
39045,R40753
39046,R39762
39047,R39855
